,Speaker ID,Text_en,Text_ortho,Sent ID,Sound Url
4673,Sp175,We see them.,We dey see dem.,KAD_03_Why-Men-Watch-Football_MG__48,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4674,Sp175,"And they are people who, even if we don't know anything about playing football, they represent us.","And na people wey be sey even if we no sabi ball, de dey represent for us.",KAD_03_Why-Men-Watch-Football_MG__49,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4675,Sp175,"Then, we will make them our heroes.",We go come make dem our hero.,KAD_03_Why-Men-Watch-Football_MG__50,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4676,Sp175,"And the third reason, every man wants to be a champion in something.","And di third reason, every man wan be champion for someting.",KAD_03_Why-Men-Watch-Football_MG__51,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4677,Sp175,"Even if you're not the one to take a ball with you to a field in order to play, you want to have that mentality that we got something done.","Even if no be you carry ball enter field go play, you wan carry dat mentality sey we do someting.",KAD_03_Why-Men-Watch-Football_MG__52,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4678,Sp175,"And we won, we achieved something, no matter the circumstances in which we found ourselves.","And we win, we achieve no matter di circumstance wey we see oursef.",KAD_03_Why-Men-Watch-Football_MG__53,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4679,Sp175,We have conquered all the odds which came up against us.,"All di odds wey come against us, we don conquer dem.",KAD_03_Why-Men-Watch-Football_MG__54,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4680,Sp175,We have emerged as the champions.,We don emerge as Champion.,KAD_03_Why-Men-Watch-Football_MG__55,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4681,Sp175,And that's what every man likes.,And na wetin every man like be dat.,KAD_03_Why-Men-Watch-Football_MG__56,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4682,Sp175,So that's what makes men like to watch football more than women.,So na wetin make men like to dey watch ball pass women.,KAD_03_Why-Men-Watch-Football_MG__57,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4683,Sp175,Because women... it's not that they don't like these things,Because women no be sey de no like dis tings.,KAD_03_Why-Men-Watch-Football_MG__58,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4684,Sp175,But mstchew they don't really care about it.,But mtschew de no too send am.,KAD_03_Why-Men-Watch-Football_MG__59,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4685,Sp175,Those kinds of things are not in a woman's psychology like they are in a man's.,Dose kind tings no dey for woman psychology di way e dey for man own.,KAD_03_Why-Men-Watch-Football_MG__60,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4686,Sp175,"So that's why women prefer to watch things which are calm, which have mild uh... stories.","So dat's why women prefer to watch tings wey dey calm, wey get mild eh story.",KAD_03_Why-Men-Watch-Football_MG__61,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4687,Sp175,You wanna know something?,You know someting wey be sey na gist?,KAD_03_Why-Men-Watch-Football_MG__62,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4688,Sp175,"That's why they watch Zee World, because it's a story,","Dat'S why de go watch Zee World because na story,",KAD_03_Why-Men-Watch-Football_MG__63,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4689,Sp175,That's why they watch Telemundo.,Dat'S why de dey watch Telemundo.,KAD_03_Why-Men-Watch-Football_MG__64,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4690,Sp175,Why?,Why?,KAD_03_Why-Men-Watch-Football_MG__65,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4691,Sp175,Because it's a story.,Because na story.,KAD_03_Why-Men-Watch-Football_MG__66,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4692,Sp175,Not something where everythi-...,No be tings wey be sey everyti-...,KAD_03_Why-Men-Watch-Football_MG__67,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4693,Sp175,"In fact, if you look at most women... not all women like action movies.","Infact, if you see most women, no be all women like action movie.",KAD_03_Why-Men-Watch-Football_MG__68,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4694,Sp175,They like calm things where they tell stories which have sweet endings... happy endings.,"De like someting wey dey calm wey be sey na story wey de dey tell, wey get sweet ending, happy ending.",KAD_03_Why-Men-Watch-Football_MG__69,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4695,Sp175,That's what women like to watch.,Na wetin women like dey watch be dat.,KAD_03_Why-Men-Watch-Football_MG__70,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4696,Sp175,But men are different.,But men mind dey different.,KAD_03_Why-Men-Watch-Football_MG__71,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4697,Sp175,"So if we have this understanding between us, maybe women will stop harrassing men, saying, ""why do men watch football matches?""","So if we fit get dis understanding between oursef, maybe women go stop to dey harass say why men dey watch football?",KAD_03_Why-Men-Watch-Football_MG__72,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4698,Sp175,How is it that they can sit down and waste ninety minutes because you want to watch twenty-two boys kicking a ball around.,"Why be sey de go sit down burn ninety minutes talk sey you wan watch twenty two boys just dey dey kick ball up, and down?",KAD_03_Why-Men-Watch-Football_MG__73,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4699,Sp175,They don't understand.,De no understand.,KAD_03_Why-Men-Watch-Football_MG__74,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4700,Sp175,"If you sit down and think about it, you will be able to understand men.","If you sit down tink am, you go fit get dat level of where man mind dey.",KAD_03_Why-Men-Watch-Football_MG__75,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4701,Sp175,"Then you will let things be, saying ""okay, I know how you feel, I know how you think.""","You go come leave am say okay I know wetin you dey feel, I know how you dey tink.",KAD_03_Why-Men-Watch-Football_MG__76,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4702,Sp175,"""Sit down and watch your game.""","Sit down, watch your ball.",KAD_03_Why-Men-Watch-Football_MG__77,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4703,Sp175,"""We don't mind.""",We no send you.,KAD_03_Why-Men-Watch-Football_MG__78,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4704,Sp175,"""Go and enjoy yourself.""",Go do your own.,KAD_03_Why-Men-Watch-Football_MG__79,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4705,Sp175,"""We'll do ours later.""","Later, we go do our own.",KAD_03_Why-Men-Watch-Football_MG__80,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4706,Sp175,Thank you very much!,Tank you very much!,KAD_03_Why-Men-Watch-Football_MG__81,http://naijasyncor.huma-num.fr/carte/mp3/KAD_03_Why-men-watch-football_MG.wav
4707,Sp177,"Uhuh, there are two ways he used to cook Egusi.","Ehen di method wey e take cook egusi, na two.",KAD_10_Egusi-Soup_MG__1,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4708,Sp177,"Step one, method one, is this.","Step one, method one, na im be dis.",KAD_10_Egusi-Soup_MG__2,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4709,Sp177,You will f-... you'll have ground your pe-...,You go f-... you go don grind your pe-...,KAD_10_Egusi-Soup_MG__3,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4710,Sp177,"When your pepper is ground, keep it!","Your pepper wey don already grind, keep!",KAD_10_Egusi-Soup_MG__4,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4711,Sp177,You understand?,You understand?,KAD_10_Egusi-Soup_MG__5,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4712,Sp177,"Now, the pepper is kept to the side.","Di pepper now, e dey one side.",KAD_10_Egusi-Soup_MG__6,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4713,Sp177,"Your fish, everything, you will wash it and keep it like that.","Your fish, everyting, you go wash am keep like dat.",KAD_10_Egusi-Soup_MG__7,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4714,Sp177,"And your Maggi [seasoning] (you'll have already crumbled the Maggi), keep it!","And your maggi (you go don already crumble di maggi), drop am!",KAD_10_Egusi-Soup_MG__8,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4715,Sp177,"Then you will (on your stove), put it on the burner... put your pot on the burner.","Den you go (on your gas) put am for fire, put your pot for fire.",KAD_10_Egusi-Soup_MG__9,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4716,Sp177,"When you have set your pot on the burner, uh... pour in palm oil.","If you put your pot for fire, eh you add up red oil.",KAD_10_Egusi-Soup_MG__10,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4717,Sp177,"When you've poured in palm oil, you will let it mstchew... let it heat up a little.","If you add red oil, you go allow am, mtschew go allow am hot small.",KAD_10_Egusi-Soup_MG__11,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4718,Sp177,"When it's heated up a little, just pour in your onion.","If e don hot small like dat, you just put your onion.",KAD_10_Egusi-Soup_MG__12,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4719,Sp177,"After you have poured in your onion, pour in your pepper.","After you put your onion, you pour your pepper.",KAD_10_Egusi-Soup_MG__13,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4720,Sp177,"When you have poured in your pepper, stir it.","If you pour your pepper, you stir.",KAD_10_Egusi-Soup_MG__14,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4721,Sp177,"After stirring, then you'll pour in water, add your Maggi, add your fish, put in everything.","After you stir, you go con pour water, put your maggi, put your fish, put everything.",KAD_10_Egusi-Soup_MG__15,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4722,Sp177,Put in all your okporoko [stockfish].,Put your okporoko dem.,KAD_10_Egusi-Soup_MG__16,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4723,Sp177,Put it in!,Put am!,KAD_10_Egusi-Soup_MG__17,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4724,Sp177,"After you've put it in, cover it so that it can boil a little.","After you put am, you cover am make e boil small.",KAD_10_Egusi-Soup_MG__18,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4725,Sp177,"When it's boiled, then put in your egusi.","If e boil, you go con put your egusi.",KAD_10_Egusi-Soup_MG__19,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4726,Sp177,"The egusi you have already ground and put aside, you will add it.","Di egusi you don already grind keep, you go con put am.",KAD_10_Egusi-Soup_MG__20,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4727,Sp177,"But if it has... if you want it be lumpy, you will do something like press it.","But if e get, if you wan make e do seed, seed, you go like press am.",KAD_10_Egusi-Soup_MG__21,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4728,Sp177,Press the egusi so that oil will come out.,Press di egusi so dat oil go comot!,KAD_10_Egusi-Soup_MG__22,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4729,Sp177,"If oil comes out, you will start putting it in the sauce as if you are making crumbs in the sauce, like that.","If oil comot now, you go start dey put am for di soup like sey you dey make crumbles inside di soup like dat.",KAD_10_Egusi-Soup_MG__23,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4730,Sp177,"When you've put it in the sauce like that, you will cover it for a period of ten to fifteen minutes.","If you don put am inside di soup like dat, you cover am for like ten to fifteen minute.",KAD_10_Egusi-Soup_MG__24,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4731,Sp177,"When it's done, you will put in your ugwu [fluted pumpkin], or waterleaf.","After e don, you go con put your ugwu, or waterleaf.",KAD_10_Egusi-Soup_MG__25,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4732,Sp177,"Whatever leaf vegetable you have, just put it in.","Any leaf wey you just get, you just put am on top.",KAD_10_Egusi-Soup_MG__26,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4733,Sp177,Leave it for a minute or so.,Leave am for like one minute or so.,KAD_10_Egusi-Soup_MG__27,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4734,Sp177,"The egusi sauce, it is ready.","Di egusi soup, e don ready.",KAD_10_Egusi-Soup_MG__28,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4735,Sp177,That's step one.,Dat's step one.,KAD_10_Egusi-Soup_MG__29,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4736,Sp177,"That's step one, method one.","Dat one na step one, method one.",KAD_10_Egusi-Soup_MG__30,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4737,Sp177,"Another method to you cook egusi sauce your egusi, it will...","Anoder method wey you dey carry cook egusi soup, your egusi, e go.",KAD_10_Egusi-Soup_MG__31,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4738,Sp177,"The ground egusi, you will make it... turn it into paste.","Di grounded egusi, you go make am, turn am to paste.",KAD_10_Egusi-Soup_MG__32,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4739,Sp177,You will add water.,You go put water.,KAD_10_Egusi-Soup_MG__33,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4740,Sp177,Just a little water!,Small water o!,KAD_10_Egusi-Soup_MG__34,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4741,Sp177,"Just a little water like that, you will add it that way.","Dat kind small water like dat, you go put am like dat.",KAD_10_Egusi-Soup_MG__35,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4742,Sp177,"Like you will stir it, stir it, stir it.","Like you go stir am, stir am, stir am.",KAD_10_Egusi-Soup_MG__36,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4743,Sp177,Keep it on the side!,Keep am for one side!,KAD_10_Egusi-Soup_MG__37,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4744,Sp177,You will put oil in a pot.,You go put oil for pot.,KAD_10_Egusi-Soup_MG__38,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4745,Sp177,"Instead of putting pepper in directly, like in the other method, this time around, it's the egusi you will pour directly into that oil which is already hot.","Instead of putting pepper direct like di oder method, dis time around now, na di egusi you pour direct for dat oil wey don hot.",KAD_10_Egusi-Soup_MG__39,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4746,Sp177,"Now, as that oil has heated up, and since you have poured in your egusi, you will just be stirring it.","Now, as dat oil don hot, now wey you don pour your egusi, you go just dey stir am.",KAD_10_Egusi-Soup_MG__40,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4747,Sp177,You will be stirring it till it starts to burn.,You go dey stir am till di ting burn.,KAD_10_Egusi-Soup_MG__41,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4748,Sp177,You will see that the thing is well fried.,"You see sey di ting don fry well, well.",KAD_10_Egusi-Soup_MG__42,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4749,Sp177,"In fact, it is starting to burn.",E don dey even burn sef.,KAD_10_Egusi-Soup_MG__43,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4750,Sp177,"Then, you will pour in water.",You go con pour water.,KAD_10_Egusi-Soup_MG__44,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4751,Sp177,You will pour in water and you will add your pepper.,"You pour water inside, you put your pepper.",KAD_10_Egusi-Soup_MG__45,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4752,Sp177,"Now, you will pour in your ingredients, your pepper, your fish, your, your stock, your okporoko.","Now, you go con, you pour your ingredient, your pepper, your fish, your, your stock, your okporoko.",KAD_10_Egusi-Soup_MG__46,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4753,Sp177,"If you like, you can put in bitter leaf.","If you like, you fit put bitter leaf.",KAD_10_Egusi-Soup_MG__47,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4754,Sp177,"When you've added it and you've added your Maggi, you will cover it so it can boil.","After you put am, you don put your maggi, you cover am if e boil.",KAD_10_Egusi-Soup_MG__48,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4755,Sp177,"When it's boiled, then put in your leafy vegetable.","Sey e don boil, den you put your leaf.",KAD_10_Egusi-Soup_MG__49,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4756,Sp177,"When you have put in your leafy vegetable, and you notice that it's done, bring it down!","When you put your leaf, sey e don do, bring am down!",KAD_10_Egusi-Soup_MG__50,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4757,Sp177,Your egusi's ready.,"Your egusi, e don ready.",KAD_10_Egusi-Soup_MG__51,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4758,Sp177,Then ogbonno.,Den ogbonno.,KAD_10_Egusi-Soup_MG__52,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4759,Sp177,Ogbonno sauce.,Ogbonno soup.,KAD_10_Egusi-Soup_MG__53,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4760,Sp177,"Ogbonno sauce is very easy to cook, you know.","Ogbonno soup dey very, very easy to cook you understand.",KAD_10_Egusi-Soup_MG__54,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4761,Sp177,"In fact, ogbonno... like some people... some people will be frying their pepper before they do the ogbonno.","Ogbonno sef, like some people, some go dey fry deir pepper before de do di ogbonno.",KAD_10_Egusi-Soup_MG__55,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4762,Sp177,"But the method which everyone uses, well, around here, in this area of ours... you'll put water on the burner.","But di method wey everybody dey use sha, for dis side, for dis our area, you put water for fire.",KAD_10_Egusi-Soup_MG__56,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4763,Sp177,"When you've put water on the burner, you'll add your pepper, your Maggi, your stockfish, your crayfish, your ponmo, everything.","After you put your water for fire, you put your pepper, your maggi, your stockfish, your crayfish, your ponmo, everything.",KAD_10_Egusi-Soup_MG__57,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4764,Sp177,"Uh... you know your assorted meat, you'll add it all.","Eh you know your orisirisi, you go don put am.",KAD_10_Egusi-Soup_MG__58,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4765,Sp177,"When you've put it all in, you'll put in your Maggi, and cover it.","After you put am, you put your maggi, den cover am.",KAD_10_Egusi-Soup_MG__59,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4766,Sp177,Leave it to boil.,Allow am make e boil.,KAD_10_Egusi-Soup_MG__60,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4767,Sp177,"Then your egusi... your ground ogbonno... sorry, your ground ogbonno, you will mix it with oil.","Den your egusi, your grounded ogbonno, sorry your grounded ogbonno, you mix am wit oil.",KAD_10_Egusi-Soup_MG__61,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4768,Sp177,You'll mix it until it's like a paste.,You go mix am to like paste.,KAD_10_Egusi-Soup_MG__62,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4769,Sp177,"Get out your oil, then you will put it in that... the water.","Withdraw oil, den you put am inside dat, di water.",KAD_10_Egusi-Soup_MG__63,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4770,Sp177,"It will boil, it will dissolve in the water.","E go boil, go scatter for inside di water.",KAD_10_Egusi-Soup_MG__64,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4771,Sp177,"When it's boiled, you'll notice that...","When e boil, you see sey...",KAD_10_Egusi-Soup_MG__65,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4772,Sp177,"Because when it's boiled, it draws, everything will be normal.","Because when e boil now, e start dey draw, everyting go just normalise.",KAD_10_Egusi-Soup_MG__66,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4773,Sp177,"Then, your ugwu, or your...","Den, your ugwu, or your...",KAD_10_Egusi-Soup_MG__67,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4774,Sp177,"Yes, your ugwu which has been washed already, you will add it.","Yes, your ugwu wey e dey washed already, you go con put am.",KAD_10_Egusi-Soup_MG__68,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4775,Sp177,"Just after a minute, bring it down.","Just after one minute, you bring am down.",KAD_10_Egusi-Soup_MG__69,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4776,Sp177,Your ogbonno is ready.,"Your ogbonno, e don ready.",KAD_10_Egusi-Soup_MG__70,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4777,Sp177,That's all.,Dat is all.,KAD_10_Egusi-Soup_MG__71,http://naijasyncor.huma-num.fr/carte/mp3/KAD_10_Egusi-Soup_MG.wav
4778,Sp194,My name is Jacob from Kaduna.,My name na Jacob from Kaduna.,KAD_15_Money-Wahala_MG__1,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4779,Sp194,"When I grew up with my grandfather, he was the one taking care of me.","When I grow up wit my grandfader, na im dey take care of me.",KAD_15_Money-Wahala_MG__2,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4780,Sp194,My parents are in Lagos.,My parents dey for Lagos.,KAD_15_Money-Wahala_MG__3,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4781,Sp194,That's where I stayed.,Na dere I dey stay.,KAD_15_Money-Wahala_MG__4,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4782,Sp194,They brought me to Kagoro.,De carry me come Kagoro.,KAD_15_Money-Wahala_MG__5,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4783,Sp194,And I grew up there.,"And I was dere, grow up.",KAD_15_Money-Wahala_MG__6,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4784,Sp194,He enrolled me in a secondary school... he enrolled me in a primary school.,"Im put me for secondary school, im put me for primary school.",KAD_15_Money-Wahala_MG__7,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4785,Sp194,All the schools.,All di schools.,KAD_15_Money-Wahala_MG__8,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4786,Sp194,And I was very happy with him.,And I was very happy with im.,KAD_15_Money-Wahala_MG__9,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4787,Sp194,So much that he supports me in everything I do.,"Wey, everyting wey I dey do na im dey do am for me.",KAD_15_Money-Wahala_MG__10,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4788,Sp194,"And when he... when I grew up, when I was about to get married, he was... he announced the name of a woman I don't know as my wife to be.","And when e, when I grow up, when I about to marry, e was, e pronounce a wife for me, which I don't know.",KAD_15_Money-Wahala_MG__11,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4789,Sp194,"And at the time put forth by God, the wife came, as foretold by my grandfather.",And di time reach wey be sey (God don say dis di time wey my grandfader talk am) di wife came.,KAD_15_Money-Wahala_MG__12,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4790,Sp194,And the way I got married at that time is not the... same as they do nowadays.,"And di way I marry dat time, no be di so de, de dey do nowadays.",KAD_15_Money-Wahala_MG__13,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4791,Sp194,"Now, they give so much money.","Now, na plenty, plenty money de dey give.",KAD_15_Money-Wahala_MG__14,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4792,Sp194,"At that time, myself, I gave a bride price of two thousand naira.","Dat time, me, na two thousand naira I give as bride price.",KAD_15_Money-Wahala_MG__15,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4793,Sp194,"In fact, they collected it saying they will... were very happy.","Even de collect am say de go, were very happy.",KAD_15_Money-Wahala_MG__16,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4794,Sp194,"But nowadays, if you don't bring a goat, twenty bags of uh... cement, uh... twenty bags of uh... salt, rice, everything!","But now, if you no bring goat, twenty bags of eh cement, eh twenty bags of eh salt, rice, everyting!",KAD_15_Money-Wahala_MG__17,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4795,Sp194,"Even with a donkey, they'll say to bring one.",Wit donkey sef de say de may bring!,KAD_15_Money-Wahala_MG__18,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
4796,Sp194,With a duck!,Wit duck!,KAD_15_Money-Wahala_MG__19,http://naijasyncor.huma-num.fr/carte/mp3/KAD_15_Money-Wahala_MG.wav
